px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
4.98894	-8.98937	-2.7549	-2.21918	-1.03933	5.09012	-9.06486	5.05	-8.95	1.8169	1.81688	0.976886
5.09722	-8.86497	-2.77456	-2.28332	-1.04509	5.1385	-8.8446	5.15	-8.85	1.81688	1.81688	0.12461
5.16218	-8.73533	-2.7781	-2.29077	-0.973302	5.21345	-8.63875	5.25	-8.7	1.8201	2.73014	2.37225
5.28413	-8.60747	-2.81677	-2.35021	-0.976992	5.33853	-8.54729	5.35	-8.55	1.82008	2.73013	0.380095
5.35963	-8.48264	-2.81031	-2.35731	-0.909539	5.35874	-8.39385	5.4	-8.45	0.910244	1.82049	2.09363
5.47	-8.37393	-2.81218	-2.40566	-0.907949	5.46213	-8.36055	5.45	-8.35	0.910249	1.8205	0.0128289
5.50476	-8.25091	-2.77546	-2.35543	-0.76229	5.63723	-8.3352	5.55	-8.2	1.99657	2.99484	11.3055
5.61473	-8.13571	-2.80968	-2.39148	-0.758731	5.63863	-8.05978	5.65	-8.05	1.99657	2.99485	0.356095
5.7257	-8.02089	-2.81966	-2.42371	-0.745792	5.69655	-7.84304	5.75	-7.95	1.81871	1.81872	0.436985
5.84662	-7.90806	-2.83789	-2.46049	-0.741184	5.84353	-7.85177	5.85	-7.85	1.81871	1.81871	0.174586
5.96765	-7.80554	-2.84307	-2.49598	-0.734093	5.9537	-7.7033	6	-7.75	2.72961	1.81974	0.140925
6.10618	-7.70217	-2.8711	-2.53602	-0.732689	6.14453	-7.66253	6.15	-7.65	2.72961	1.81974	0.176944
6.19282	-7.60022	-2.83909	-2.52494	-0.65648	6.27	-7.55894	6.25	-7.55	1.9992	1.9992	3.23887
6.31822	-7.50354	-2.86696	-2.55349	-0.651396	6.3386	-7.44193	6.35	-7.45	1.99918	1.99918	0.240093
6.42022	-7.39568	-2.83488	-2.54523	-0.581388	6.44365	-7.32743	6.45	-7.35	1.81911	1.81911	2.78185
6.55211	-7.29942	-2.84802	-2.57277	-0.576796	6.54947	-7.257	6.55	-7.25	1.81909	1.81909	0.100614
6.6509	-7.20936	-2.81873	-2.56866	-0.522494	6.71635	-7.22979	6.65	-7.15	1.99996	1.99996	1.88535
6.77048	-7.11422	-2.83879	-2.58528	-0.513014	6.7522	-7.03215	6.75	-7.05	1.99996	1.99996	0.388128
6.88878	-7.03724	-2.83807	-2.60835	-0.510672	6.81357	-6.96259	6.85	-7	1.99752	0.998765	0.130981
7.00164	-6.96249	-2.82847	-2.62909	-0.506687	6.95051	-6.93564	6.95	-6.95	1.99752	0.998765	0.176371
7.12032	-6.87507	-2.80606	-2.63614	-0.475687	7.00414	-6.76319	7.1	-6.85	2.73035	1.82023	0.836104
7.25763	-6.79237	-2.81708	-2.65773	-0.471022	7.25571	-6.75585	7.25	-6.75	2.73035	1.82023	0.0752774
7.34454	-6.69979	-2.75448	-2.6298	-0.389284	7.28718	-6.59248	7.35	-6.65	2.0006	2.0006	4.57787
7.46174	-6.61682	-2.7646	-2.63978	-0.380088	7.42947	-6.54884	7.45	-6.55	2.00058	2.00058	0.306905
7.58032	-6.54824	-2.7595	-2.65353	-0.37163	7.58756	-6.53752	7.55	-6.5	1.99841	0.999204	0.0508955
7.69527	-6.47763	-2.75558	-2.66672	-0.366769	7.65263	-6.44325	7.65	-6.45	1.99838	0.999195	0.158012
7.84753	-6.43377	-2.81615	-2.72574	-0.434462	7.78988	-6.37954	7.8	-6.4	2.99952	0.999844	3.82922
7.97469	-6.37074	-2.81953	-2.74293	-0.43008	7.95705	-6.33998	7.95	-6.35	2.99949	0.999829	0.067765
8.05462	-6.27607	-2.67276	-2.68705	-0.299225	8.1289	-6.31809	8.05	-6.25	1.81603	1.81603	14.908
8.18355	-6.1981	-2.67925	-2.69469	-0.290586	8.15184	-6.14215	8.15	-6.15	1.81603	1.81603	0.22466
8.27004	-6.09937	-2.58825	-2.65006	-0.196661	8.12981	-5.95044	8.25	-6.05	1.81921	1.81921	7.16582
8.39026	-6.01634	-2.59405	-2.65028	-0.186391	8.34844	-5.95288	8.35	-5.95	1.81921	1.81921	0.313166
8.54169	-5.96587	-2.65506	-2.69767	-0.24817	8.45627	-5.87026	8.5	-5.9	2.729	0.909673	3.58062
8.67117	-5.8894	-2.66313	-2.70224	-0.239297	8.64546	-5.83668	8.65	-5.85	2.72898	0.909661	0.190022
8.79688	-5.81843	-2.65726	-2.70645	-0.228553	8.68227	-5.68169	8.8	-5.75	2.72771	1.81848	0.399783
8.93719	-5.73348	-2.68601	-2.70624	-0.215533	8.95179	-5.66017	8.95	-5.65	2.72772	1.81848	0.332012
9.01934	-5.6442	-2.59915	-2.66129	-0.129715	8.99196	-5.51961	9.05	-5.55	1.99939	1.9994	5.79528
9.14247	-5.55274	-2.63402	-2.65036	-0.112176	9.15234	-5.45358	9.15	-5.45	1.9994	1.9994	0.584701
9.25582	-5.47041	-2.60468	-2.63371	-0.077371	9.25593	-5.41629	9.25	-5.4	1.81776	0.90888	0.906365
9.37716	-5.38658	-2.61114	-2.62855	-0.0682762	9.3462	-5.33648	9.35	-5.35	1.81776	0.908875	0.191263
9.43486	-5.26289	-2.47061	-2.53676	0.0786699	9.35852	-5.15981	9.45	-5.2	1.81545	2.72317	16.4513
9.55198	-5.15696	-2.50126	-2.51671	0.0941342	9.55586	-5.07162	9.55	-5.05	1.81542	2.72314	0.432655
9.6504	-5.0574	-2.48664	-2.48748	0.12798	9.60543	-4.91132	9.65	-4.95	1.82145	1.82147	0.847099
9.76167	-4.94065	-2.52055	-2.46162	0.146086	9.75218	-4.8384	9.75	-4.85	1.82146	1.82146	0.618669
9.86956	-4.84759	-2.51979	-2.44557	0.159293	10.0131	-4.84834	9.85	-4.75	1.81961	1.8196	0.358684
9.97513	-4.73468	-2.54214	-2.4231	0.172263	9.9571	-4.66087	9.95	-4.65	1.8196	1.8196	0.334301
10.066	-4.64188	-2.54347	-2.40667	0.181312	9.99977	-4.51909	10.05	-4.55	1.99827	1.99828	0.229775
10.1627	-4.52683	-2.57622	-2.38201	0.195909	10.1558	-4.43582	10.15	-4.45	1.99826	1.99826	0.487966
10.2395	-4.40355	-2.54984	-2.33065	0.254219	10.1567	-4.25503	10.25	-4.3	1.81693	2.72538	2.13521
10.3382	-4.26796	-2.58859	-2.29961	0.270078	10.3312	-4.16698	10.35	-4.15	1.81692	2.72536	0.603682
10.4453	-4.16658	-2.61185	-2.30608	0.234955	10.3715	-4.04505	10.45	-4.05	1.81951	1.8195	1.11963
10.5461	-4.0296	-2.65143	-2.27962	0.2474	10.5551	-3.94162	10.55	-3.95	1.8195	1.81951	0.467124
10.6499	-3.92059	-2.66794	-2.27868	0.226905	10.6459	-3.84961	10.65	-3.85	1.81817	1.81818	0.339971
10.7461	-3.79253	-2.68854	-2.25892	0.233585	10.746	-3.7455	10.75	-3.75	1.81816	1.81817	0.131938
10.8458	-3.67687	-2.69846	-2.25004	0.227911	10.9384	-3.6422	10.85	-3.6	1.81621	2.7243	0.119305
10.9418	-3.5322	-2.73655	-2.22541	0.23905	10.9457	-3.45027	10.95	-3.45	1.8162	2.7243	0.403818
10.988	-3.3826	-2.69093	-2.14457	0.343369	11.1095	-3.32648	11	-3.3	0.908632	2.72588	6.57533
11.0648	-3.23277	-2.71994	-2.11362	0.354449	11.0435	-3.16012	11.05	-3.15	0.908632	2.72588	0.337053
11.1111	-3.08235	-2.7078	-2.05426	0.412251	10.9851	-2.95299	11.1	-3	0.909905	2.72971	1.92891
11.1759	-2.92637	-2.73641	-2.02068	0.42212	11.1542	-2.85724	11.15	-2.85	0.909888	2.72968	0.308498
11.1671	-2.74724	-2.70777	-1.89788	0.573198	11.0233	-2.67356	11.15	-2.7	0	2.72847	11.8183
11.1997	-2.5945	-2.71326	-1.85624	0.582367	11.1324	-2.55807	11.15	-2.55	0	2.72844	0.31688
11.2051	-2.42662	-2.72179	-1.77067	0.666017	11.2541	-2.42353	11.15	-2.4	0	2.72732	3.65254
11.2196	-2.2769	-2.71746	-1.72695	0.672579	11.1569	-2.2658	11.15	-2.25	0	2.72732	0.216202
11.319	-2.17513	-2.67835	-1.80839	0.485788	11.2203	-2.08998	11.25	-2.1	1.81905	2.72856	18.4585
11.352	-2.01028	-2.71088	-1.77666	0.489366	11.3482	-1.94557	11.35	-1.95	1.81905	2.72856	0.248557
11.299	-1.83732	-2.70384	-1.63883	0.663983	11.3928	-1.80815	11.3	-1.8	-0.90916	2.72747	16.5408
11.2955	-1.67766	-2.71634	-1.59412	0.671096	11.2389	-1.64141	11.25	-1.65	-0.909152	2.72745	0.246204
11.2972	-1.52745	-2.71836	-1.55714	0.671647	11.3341	-1.51762	11.25	-1.5	0	2.72321	0.0169565
11.2876	-1.37085	-2.72805	-1.5165	0.674659	11.2625	-1.34833	11.25	-1.35	0	2.72321	0.0631015
11.2317	-1.20557	-2.76374	-1.41795	0.772488	11.3121	-1.19064	11.2	-1.2	-0.909524	2.72856	5.36969
11.1971	-1.0562	-2.76194	-1.37064	0.776976	11.1556	-1.0549	11.15	-1.05	-0.909524	2.72856	0.0921524
11.0787	-0.88361	-2.85152	-1.22257	0.941728	10.9982	-0.893223	11.05	-0.9	-1.81945	2.72916	14.9455
11.0087	-0.737275	-2.8522	-1.16327	0.948598	10.9445	-0.73319	10.95	-0.75	-1.81942	2.72913	0.220993
10.9464	-0.597806	-2.83785	-1.11841	0.93493	10.8362	-0.586	10.9	-0.599999	-0.909839	2.72952	0.302254
10.869	-0.455279	-2.84545	-1.06408	0.937214	10.8388	-0.441032	10.85	-0.449999	-0.909822	2.72949	0.0601764
10.6973	-0.313603	-3.01951	-0.903875	1.11701	10.6309	-0.359954	10.7	-0.349999	-2.99538	1.99692	22.2257
10.5925	-0.209919	-3.00302	-0.840769	1.12471	10.5529	-0.247121	10.55	-0.25	-2.99539	1.99691	0.16625
10.5031	-0.104651	-2.92313	-0.803343	1.08291	10.4322	-0.19515	10.45	-0.2	-1.81715	0.908579	2.11492
10.3805	-0.0296097	-2.87283	-0.728073	1.10153	10.3505	-0.143257	10.35	-0.15	-1.81716	0.908579	0.812527
10.2369	0.0644615	-2.91826	-0.643016	1.13958	10.2068	-0.109014	10.2	-0.0999996	-2.73194	0.910655	1.60183
10.0953	0.105876	-2.85797	-0.554788	1.16906	10.0541	-0.0441275	10.05	-0.0499992	-2.73194	0.910655	1.43231
9.95075	0.173243	-2.86306	-0.479356	1.18374	9.89001	0.00816785	9.9	9.49949e-07	-2.72481	0.908268	0.461754
9.7988	0.193755	-2.81598	-0.386227	1.21511	9.75876	0.0560308	9.75	0.0500011	-2.72477	0.90826	1.22376
9.69211	0.218025	-2.63741	-0.330248	1.18861	9.63528	0.0929341	9.65	0.100001	-1.81759	0.908784	6.19958
9.5551	0.232445	-2.60843	-0.249164	1.20678	9.56967	0.149506	9.55	0.15	-1.81757	0.908775	0.419848
9.41749	0.256617	-2.61109	-0.178949	1.21288	9.56225	0.148577	9.4	0.15	-2.72659	0	0.442918
9.27118	0.244886	-2.59173	-0.0896125	1.2375	9.25348	0.150166	9.25	0.15	-2.72658	0	0.553717
9.12579	0.249951	-2.59892	-0.0186183	1.24078	9.0821	0.207802	9.1	0.2	-2.72925	0.909752	0.0581128
8.97604	0.246285	-2.60752	0.0524073	1.243	8.93575	0.243169	8.95	0.25	-2.72926	0.909752	0.0859873
8.82876	0.244001	-2.64711	0.112876	1.23534	8.94634	0.26481	8.8	0.25	-2.72783	0	0.553259
8.67925	0.230602	-2.65706	0.175829	1.22936	8.64483	0.254352	8.65	0.25	-2.7278	0	0.0951134
8.52789	0.210042	-2.68797	0.23527	1.21979	8.46866	0.251128	8.5	0.25	-2.72395	0	0.234131
8.38182	0.191122	-2.69319	0.287008	1.20316	8.35775	0.250149	8.35	0.25	-2.72395	0	0.237981
8.23356	0.159034	-2.73118	0.338279	1.18581	8.28111	0.196974	8.2	0.2	-2.73278	-0.910929	0.476853
8.08468	0.117319	-2.74137	0.393453	1.17468	8.03004	0.154113	8.05	0.15	-2.73279	-0.910929	0.236789
7.87917	0.140331	-3.01116	0.352289	1.04757	7.74678	0.154598	7.85	0.15	-3.9992	0	22.1605
7.72443	0.0992763	-3.02537	0.392391	1.03378	7.63715	0.143302	7.65	0.15	-3.99916	0	0.512456
7.62587	0.0203894	-2.89054	0.478455	1.08224	7.61982	0.157052	7.55	0.15	-1.99868	0	5.94715
7.49123	0.00317819	-2.87124	0.492975	1.04117	7.43926	0.160393	7.45	0.15	-1.99866	0	1.60685
7.3374	-0.0371472	-2.90685	0.511109	0.993492	7.34481	0.102019	7.3	0.100001	-2.72622	-0.908734	1.66458
7.19585	-0.0774561	-2.88306	0.535794	0.962869	7.16771	0.0463372	7.15	0.0500011	-2.72623	-0.908734	0.951233
7.08338	-0.165148	-2.8146	0.606543	0.991496	7.05721	-0.05037	7.05	-0.0499995	-1.81887	-1.81889	1.90063
6.95794	-0.228985	-2.79282	0.642276	0.972591	6.95035	-0.144849	6.95	-0.15	-1.81888	-1.81889	0.421215
6.85433	-0.326945	-2.74778	0.71075	0.996809	6.87212	-0.243254	6.85	-0.25	-1.81792	-1.81792	0.946558
6.74627	-0.40931	-2.72524	0.754408	0.985946	6.76317	-0.34818	6.75	-0.35	-1.81792	-1.81792	0.23357
6.64133	-0.501314	-2.71692	0.797912	0.972587	6.75759	-0.453523	6.65	-0.45	-1.81881	-1.8188	0.299443
6.54428	-0.597791	-2.69808	0.84502	0.966641	6.56412	-0.553924	6.55	-0.549999	-1.81879	-1.81878	0.132072
6.45944	-0.721087	-2.69348	0.910428	0.982105	6.60439	-0.765755	6.45	-0.749999	-1.81971	-3.63941	0.346581
6.37016	-0.862622	-2.72319	0.975713	0.99263	6.36344	-0.942514	6.35	-0.949999	-1.81969	-3.63937	0.365717
6.37061	-1.07493	-2.71052	1.16695	1.19836	6.35624	-1.10001	6.35	-1.1	0	-2.99522	19.9369
6.32752	-1.21087	-2.71839	1.23422	1.20522	6.36321	-1.25111	6.35	-1.25	0	-2.99519	0.156004
6.30612	-1.39175	-2.7552	1.35079	1.27899	6.30992	-1.40686	6.35	-1.4	0	-2.72817	2.35759
6.29071	-1.54289	-2.74975	1.4281	1.2861	6.35537	-1.55723	6.35	-1.55	0	-2.72817	0.231917
6.29237	-1.70461	-2.76169	1.51934	1.31437	6.50996	-1.74616	6.35	-1.7	0	-2.72628	0.844355
6.30104	-1.85199	-2.74839	1.59679	1.32038	6.35448	-1.83673	6.35	-1.85	0	-2.72628	0.166276
6.29552	-1.97927	-2.69122	1.63893	1.27201	6.38849	-2.02257	6.35	-2	0	-2.73154	1.74362
6.31734	-2.12738	-2.69085	1.71292	1.27602	6.35078	-2.13767	6.35	-2.15	0	-2.73152	0.0649799
6.31615	-2.23854	-2.62372	1.7418	1.22089	6.28921	-2.27735	6.35	-2.3	0	-2.99503	2.40557
6.33931	-2.37943	-2.64517	1.80088	1.21679	6.33355	-2.43768	6.35	-2.45	0	-2.99503	0.185061
6.38368	-2.53825	-2.70175	1.8806	1.23909	6.30986	-2.56694	6.4	-2.6	0.909996	-2.73	0.910819
6.4355	-2.69065	-2.72302	1.94843	1.23676	6.45623	-2.7536	6.45	-2.75	0.91	-2.73	0.233083
6.48548	-2.83094	-2.71907	2.00747	1.22432	6.40481	-2.87127	6.5	-2.9	0.907593	-2.72277	0.216753
6.55007	-2.97466	-2.73527	2.07071	1.21861	6.54629	-3.01951	6.55	-3.05	0.907584	-2.72274	0.111294
6.59638	-3.09101	-2.62011	2.10517	1.16391	6.70928	-3.32749	6.55	-3.25	0	-3.63617	5.89418
6.64114	-3.2636	-2.6869	2.13328	1.1219	6.54763	-3.45513	6.55	-3.45	0	-3.63613	2.58878
6.6987	-3.40036	-2.67713	2.17122	1.09193	6.52015	-3.55608	6.6	-3.6	0.909673	-2.72901	1.4416
6.74986	-3.56821	-2.73041	2.19138	1.04726	6.64571	-3.73674	6.65	-3.75	0.909661	-2.72898	2.27617
6.81714	-3.69488	-2.69424	2.22755	1.01873	6.71319	-3.83967	6.75	-3.85	1.81795	-1.81795	1.29176
6.89353	-3.83851	-2.72292	2.2613	0.993939	6.85201	-3.93663	6.85	-3.95	1.81793	-1.81793	0.662604
6.99435	-3.9781	-2.77267	2.30691	0.984305	7.13409	-4.28567	6.9	-4.15	0.909979	-3.63994	1.6856
7.05934	-4.1469	-2.81799	2.31107	0.930217	6.9548	-4.32855	6.95	-4.35	0.909975	-3.6399	2.61351
7.11586	-4.24653	-2.64398	2.32959	0.88274	7.00947	-4.44692	7	-4.45	0.907889	-1.81577	8.60623
7.17578	-4.40272	-2.67289	2.32881	0.830413	7.05586	-4.55105	7.05	-4.55	0.907881	-1.81576	2.19406
7.26134	-4.52674	-2.66959	2.35412	0.807631	7.15974	-4.75194	7.1	-4.7	0.909789	-2.72935	1.08175
7.30975	-4.68582	-2.68555	2.33854	0.74534	7.13261	-4.82718	7.15	-4.85	0.909777	-2.72933	3.09405
7.42258	-4.82879	-2.80974	2.36853	0.739772	7.2829	-5.01975	7.25	-5	1.81861	-2.72792	3.75661
7.48442	-4.9942	-2.82871	2.35137	0.679476	7.34301	-5.14642	7.35	-5.15	1.81859	-2.72789	2.64228
7.55292	-5.10235	-2.76819	2.36095	0.650907	7.32687	-5.26205	7.4	-5.3	0.999994	-3	2.05679
7.60004	-5.26686	-2.79151	2.33	0.584537	7.46174	-5.44979	7.45	-5.45	0.999999	-3	3.22033
7.67949	-5.38202	-2.7368	2.34264	0.561582	7.47116	-5.48352	7.55	-5.55	1.81749	-1.81749	1.43506
7.75011	-5.53489	-2.75162	2.33039	0.516633	7.65989	-5.6552	7.65	-5.65	1.81747	-1.81747	1.39884
7.82946	-5.64749	-2.67693	2.33973	0.492914	7.78563	-5.85993	7.7	-5.8	0.909598	-2.72881	2.20235
7.88295	-5.81182	-2.69156	2.3093	0.433396	7.75276	-5.95823	7.75	-5.95	0.909594	-2.72878	2.38673
7.96464	-5.92555	-2.66056	2.31913	0.41763	7.79663	-6.00945	7.85	-6.05	1.81964	-1.81964	0.643578
8.03331	-6.06801	-2.66862	2.30631	0.380819	7.95034	-6.15505	7.95	-6.15	1.81962	-1.81962	0.901657
8.15316	-6.19987	-2.8434	2.32955	0.392455	8.04642	-6.30578	8.05	-6.3	1.99731	-2.99599	7.21649
8.22127	-6.34239	-2.85632	2.31206	0.35416	8.14855	-6.44643	8.15	-6.45	1.99732	-2.99598	1.0018
8.28493	-6.44222	-2.6846	2.31024	0.325076	8.26534	-6.60186	8.2	-6.55	0.909111	-1.81822	7.78387
8.3505	-6.58281	-2.68653	2.29306	0.289066	8.25279	-6.64996	8.25	-6.65	0.909111	-1.81822	0.872205
8.43208	-6.69691	-2.66619	2.29746	0.276677	8.2109	-6.73286	8.3	-6.8	0.90845	-2.72534	0.609952
8.48293	-6.85142	-2.6708	2.2641	0.227005	8.35448	-6.94719	8.35	-6.95	0.908442	-2.72531	1.60512
8.60026	-6.99266	-2.79588	2.27854	0.233891	8.61718	-7.22425	8.45	-7.1	1.81925	-2.72886	3.53579
8.65733	-7.15284	-2.80379	2.24572	0.187331	8.54666	-7.24803	8.55	-7.25	1.81924	-2.72886	1.34731
8.74616	-7.27683	-2.79202	2.24887	0.179323	8.69659	-7.3744	8.65	-7.35	1.82079	-1.8208	0.162177
8.8187	-7.41159	-2.78875	2.23787	0.158113	8.74711	-7.43338	8.75	-7.45	1.8208	-1.8208	0.340395
8.90288	-7.5275	-2.82013	2.24298	0.157066	8.68846	-7.50096	8.8	-7.6	0.997629	-2.99288	0.850742
8.95167	-7.67515	-2.82744	2.2111	0.11665	8.84984	-7.75349	8.85	-7.75	0.997629	-2.99288	1.04288
9.00649	-7.78868	-2.71402	2.19636	0.0894742	8.77486	-7.80083	8.9	-7.9	0.909127	-2.72742	3.39536
9.04875	-7.9586	-2.73114	2.15285	0.0403741	8.94604	-8.07116	8.95	-8.05	0.909127	-2.7274	1.48529
9.09031	-8.07263	-2.60438	2.12969	0.00671835	8.92041	-8.11276	9	-8.15	0.909524	-1.81903	4.09307
9.12974	-8.21431	-2.60003	2.1002	-0.0234428	9.01893	-8.23506	9.05	-8.25	0.909516	-1.81902	0.762015
9.19328	-8.34012	-2.59635	2.09283	-0.0296877	9.04724	-8.3711	9.1	-8.4	0.909922	-2.72975	0.202515
9.23598	-8.48704	-2.60351	2.06449	-0.0564399	9.1628	-8.53304	9.15	-8.55	0.909913	-2.72976	0.471319
9.32545	-8.62733	-2.72165	2.07851	-0.0293611	9.09379	-8.55764	9.25	-8.7	1.8169	-2.72535	4.67135
9.37988	-8.78376	-2.74019	2.05517	-0.0509748	9.3508	-8.85468	9.35	-8.85	1.81688	-2.72532	0.36578
9.44552	-8.91863	-2.73574	2.04865	-0.0552005	9.40597	-8.96981	9.4	-9	0.910219	-2.73069	0.0392018
9.49154	-9.08184	-2.75787	2.0197	-0.0809859	9.45338	-9.162	9.45	-9.15	0.910228	-2.73069	0.495634
9.55209	-9.21494	-2.77808	2.01394	-0.0814863	9.51544	-9.36256	9.5	-9.3	0.997908	-2.99371	0.228983
9.59335	-9.36855	-2.80213	1.98789	-0.103312	9.56994	-9.45148	9.55	-9.45	0.997908	-2.99372	0.452181
9.61536	-9.49526	-2.66778	1.94909	-0.15031	9.62712	-9.59131	9.6	-9.55	0.909971	-1.81993	5.62123
9.66037	-9.64158	-2.67629	1.93191	-0.159159	9.64603	-9.66938	9.65	-9.65	0.909954	-1.81992	0.0614425
9.68693	-9.77025	-2.60192	1.90272	-0.187656	9.63311	-9.79216	9.65	-9.8	0	-2.73054	1.65169
9.70837	-9.92342	-2.61387	1.87085	-0.208981	9.64842	-9.95866	9.65	-9.95	0	-2.73053	0.307711
9.76579	-10.0573	-2.69377	1.88094	-0.177834	9.61381	-9.98703	9.7	-10.1	0.998187	-2.99456	2.64162
9.78874	-10.2031	-2.70944	1.85519	-0.194389	9.7516	-10.2483	9.75	-10.25	0.998187	-2.99455	0.215906
9.83565	-10.3504	-2.73829	1.85098	-0.184117	9.7698	-10.3568	9.8	-10.4	0.909806	-2.7294	0.314131
9.86991	-10.5052	-2.74976	1.83363	-0.191189	9.8633	-10.5382	9.85	-10.55	0.909797	-2.72938	0.0673946
9.88248	-10.6413	-2.67304	1.79849	-0.22618	9.8617	-10.6917	9.85	-10.7	0	-2.72718	2.03346
9.89258	-10.8045	-2.69351	1.76606	-0.245755	9.84674	-10.8547	9.85	-10.85	0	-2.72715	0.295156
9.89535	-10.9395	-2.63462	1.73053	-0.275855	9.75887	-10.887	9.85	-11	0	-2.72395	1.2734
9.89942	-11.0997	-2.65385	1.69938	-0.29136	9.86442	-11.1448	9.85	-11.15	0	-2.72395	0.206759
9.91228	-11.2456	-2.64967	1.67865	-0.297331	9.87245	-11.316	9.85	-11.3	0	-2.73074	0.0606995
9.9034	-11.4074	-2.66986	1.64311	-0.315895	9.85036	-11.4464	9.85	-11.45	0	-2.73075	0.27736
9.91112	-11.5574	-2.66986	1.62263	-0.320244	9.93142	-11.6783	9.85	-11.6	0	-2.72396	0.165026
9.89351	-11.716	-2.68479	1.58683	-0.337745	9.83174	-11.7336	9.85	-11.75	0	-2.72396	0.257906
9.87734	-11.8445	-2.65173	1.55182	-0.363045	9.80843	-11.8702	9.8	-11.9	-1.0005	-3.00149	0.587466
9.83877	-11.9995	-2.6839	1.50687	-0.388653	9.75331	-12.0506	9.75	-12.05	-1.0005	-3.0015	0.624473
9.72548	-12.1089	-2.48077	1.36609	-0.560596	9.64519	-12.1714	9.65	-12.15	-1.81799	-1.81797	25.1439
9.66109	-12.2487	-2.49471	1.31109	-0.583694	9.55524	-12.2329	9.55	-12.25	-1.81797	-1.81797	0.666135
9.60937	-12.379	-2.4854	1.26394	-0.603518	9.47014	-12.4324	9.45	-12.4	-1.82042	-2.73064	0.300093
9.5075	-12.531	-2.53316	1.19027	-0.641103	9.34172	-12.5587	9.35	-12.55	-1.82041	-2.73063	1.71384
9.39073	-12.6289	-2.47135	1.07282	-0.761491	9.21558	-12.6577	9.25	-12.65	-1.99893	-1.99891	8.10441
9.28943	-12.7474	-2.5044	1.00822	-0.785502	9.16462	-12.7506	9.15	-12.75	-1.99891	-1.9989	0.917215
9.18157	-12.8528	-2.49179	0.924033	-0.842913	9.08802	-12.8351	9.05	-12.85	-1.81839	-1.81839	1.63321
9.06483	-12.9631	-2.51565	0.857528	-0.860865	8.95936	-12.9426	8.95	-12.95	-1.81838	-1.81838	0.658662
8.87203	-13.0353	-2.51292	0.671485	-1.05959	8.8569	-13.1416	8.8	-13	-2.72942	-0.909806	19.2129
8.73955	-13.109	-2.51945	0.597663	-1.07391	8.65422	-13.0444	8.65	-13.05	-2.72941	-0.909806	0.617749
8.62705	-13.1728	-2.52053	0.53798	-1.08036	8.49168	-13.0983	8.5	-13.15	-2.99987	-1.99991	0.245293
8.47861	-13.2412	-2.5678	0.46551	-1.09419	8.3436	-13.2381	8.35	-13.25	-2.99984	-1.9999	1.04163
8.27363	-13.2512	-2.64881	0.2858	-1.27324	8.19421	-13.0768	8.25	-13.2	-1.99797	0.998985	16.2209
8.1524	-13.2607	-2.6147	0.214563	-1.28288	8.15674	-13.1486	8.15	-13.15	-1.99797	0.998985	0.678751
8.03185	-13.2918	-2.5722	0.170267	-1.24305	7.9999	-13.1879	8	-13.2	-2.73	-0.910004	1.20261
7.88574	-13.3021	-2.57265	0.0949125	-1.24957	7.85314	-13.2533	7.85	-13.25	-2.73	-0.910004	0.181364
7.70548	-13.2823	-2.64959	-0.0259508	-1.32384	7.57824	-13.1345	7.65	-13.25	-3.62957	0	3.87168
7.53877	-13.2714	-2.67927	-0.104894	-1.32674	7.45422	-13.2433	7.45	-13.25	-3.62953	0	0.435081
7.40953	-13.2639	-2.62885	-0.154624	-1.29084	7.33241	-13.2718	7.3	-13.25	-2.7301	0	1.13187
7.23905	-13.242	-2.67498	-0.225119	-1.28616	7.13166	-13.2372	7.15	-13.25	-2.73007	0	0.650478
7.11066	-13.2173	-2.61802	-0.274687	-1.25131	6.97467	-13.1643	7	-13.25	-2.72703	0	1.52648
6.94373	-13.1918	-2.66806	-0.330905	-1.23501	6.84852	-13.2404	6.85	-13.25	-2.727	0	0.673823
6.8042	-13.1448	-2.67232	-0.395007	-1.2308	6.7113	-13.2598	6.7	-13.2	-2.72742	0.909144	0.137656
6.64155	-13.1039	-2.71698	-0.445828	-1.21119	6.55626	-13.1584	6.55	-13.15	-2.72742	0.909144	0.614389
6.50348	-13.0308	-2.72434	-0.514279	-1.21167	6.32545	-12.9303	6.4	-13.1	-2.72703	0.908994	0.40388
6.34181	-12.9782	-2.76977	-0.557312	-1.18579	6.25112	-13.0473	6.25	-13.05	-2.727	0.908995	0.79171
6.22748	-12.9196	-2.6854	-0.59906	-1.14915	6.09711	-13.0021	6.1	-13	-2.73	0.910004	2.24819
6.06433	-12.8669	-2.73539	-0.627955	-1.11294	5.95513	-12.9613	5.95	-12.95	-2.72998	0.909996	1.28303
5.96381	-12.8154	-2.66387	-0.659481	-1.07979	5.89343	-13.1185	5.8	-12.9	-2.99275	0.99759	2.27335
5.80704	-12.7623	-2.72065	-0.67606	-1.04004	5.6635	-12.8347	5.65	-12.85	-2.99275	0.99758	1.59126
5.69261	-12.6796	-2.69991	-0.722736	-1.02713	5.61778	-12.8527	5.55	-12.75	-1.81993	1.81994	0.432493
5.54857	-12.5951	-2.73551	-0.755479	-1.00215	5.45219	-12.6228	5.45	-12.65	-1.81994	1.81994	0.620264
5.43902	-12.4906	-2.7276	-0.807365	-0.996652	5.30917	-12.4284	5.35	-12.55	-1.81722	1.81723	0.252066
